time;co2;people;door;window;voc
2024-01-17 16:00:00;390,84943447182565;0;0;0;214,9844176255246
2024-01-17 17:00:00;390,26394615278696;0;0;0;176,32788037890663
2024-01-17 18:00:00;392,15366820116145;0;0;0;181,97843176201383
2024-01-17 19:00:00;404,486066024729;1;0;0;199,56741518210228
2024-01-17 20:00:00;392,128150755016;0;0;0;190,58636946550317
2024-01-17 21:00:00;403,1185179301799;1;0;0;237,10033558477767
2024-01-17 22:00:00;426,71604338289114;3;0;0;249,85108465372858
2024-01-17 23:00:00;404,80745156086226;1;0;0;211,97972666731576
2024-01-18 00:00:00;392,4275547886315;0;0;0;192,17284773098072
2024-01-18 01:00:00;388,8795409051778;0;0;0;197,5221721048674
2024-01-18 02:00:00;420,77123548092607;3;0;1;272,6592911466413
2024-01-18 03:00:00;403,69567771392514;1;0;0;226,89715045303547
2024-01-18 04:00:00;392,04863938425314;0;0;0;186,49940131155148
2024-01-18 05:00:00;402,66714685163356;1;0;0;227,01607697146173
2024-01-18 06:00:00;400,8569959199884;1;0;0;231,85055587725452
2024-01-18 07:00:00;401,98547927120796;1;0;0;185,8258842726724
2024-01-18 08:00:00;401,3563114698116;1;0;0;228,0187342226012
2024-01-18 09:00:00;398,9843721941491;1;0;0;206,92581446256597
2024-01-18 10:00:00;389,45696248890704;0;0;0;174,21263196564936
2024-01-18 11:00:00;401,3329425062764;1;0;0;170,91344192335606
2024-01-18 12:00:00;401,87879457894934;1;0;0;191,4572955191345
2024-01-18 13:00:00;401,28676951919715;1;0;0;245,2742600314911
2024-01-18 14:00:00;395,4138310088198;0;0;0;186,96489464718647
2024-01-18 15:00:00;405,1779160984423;1;0;0;205,4156843155321
2024-01-18 16:00:00;404,9562045996041;1;0;0;216,1361787987053
2024-01-18 17:00:00;393,0132808587862;0;0;0;179,65864911288645
2024-01-18 18:00:00;404,8298057303594;1;0;0;226,25097145955232
2024-01-18 19:00:00;394,6340737615778;0;0;0;224,59047051947886
2024-01-18 20:00:00;406,1811845405733;1;0;0;217,0034530840141
2024-01-18 21:00:00;405,45605827384867;1;0;0;228,42978930405968
2024-01-18 22:00:00;393,8442447631026;0;0;0;174,6034462031389
2024-01-18 23:00:00;395,2446622500484;0;0;0;226,24733914675338
2024-01-19 00:00:00;401,810323676919;1;0;0;219,5048112094836
2024-01-19 01:00:00;389,9079347195588;0;0;0;165,468831050912
2024-01-19 02:00:00;407,6549006509464;1;0;0;247,67935154902747
2024-01-19 03:00:00;394,3022239932136;0;0;0;218,01992736655487
2024-01-19 04:00:00;400,5873842608127;1;0;0;215,8051296139755
2024-01-19 05:00:00;404,029436221199;1;0;0;192,43177557680582
2024-01-19 06:00:00;405,346743356789;1;0;0;257,47615464451826
2024-01-19 07:00:00;395,9404190412311;0;0;0;206,306231772537
2024-01-19 08:00:00;396,05884808826386;0;0;0;222,09024392088276
2024-01-19 09:00:00;398,1957501634919;0;0;0;196,72801236230822
2024-01-19 10:00:00;415,177312097212;2;0;0;243,95011417517935
2024-01-19 11:00:00;401,048536774265;0;0;0;216,09578819102185
2024-01-19 12:00:00;398,27337119636275;0;0;0;226,86507557652965
2024-01-19 13:00:00;396,05249743533005;0;0;0;203,59380499984985
2024-01-19 14:00:00;405,2577888635574;1;0;0;202,53017848766743
2024-01-19 15:00:00;399,38540618819854;0;0;0;214,46470018287832
2024-01-19 16:00:00;417,5868983207167;2;0;0;286,74017335965596
2024-01-19 17:00:00;404,45520482664455;1;0;0;224,21658682071347
2024-01-19 18:00:00;427,92773483741684;3;0;0;286,84669536857325
2024-01-19 19:00:00;405,2663236217813;1;0;0;202,44983752634988
2024-01-19 20:00:00;396,10569086274086;0;0;0;175,92741980747792
2024-01-19 21:00:00;406,60467682659487;1;0;0;217,19414845324155
2024-01-19 22:00:00;396,86985489064233;0;0;0;197,29039517147407
2024-01-19 23:00:00;428,89052226467015;3;0;0;288,91324146190027
2024-01-20 00:00:00;393,3673202552272;0;0;0;196,97302987235986
2024-01-20 01:00:00;394,0405612797129;0;0;0;224,56336569098008
2024-01-20 02:00:00;409,78611484971157;1;0;0;238,05293322481924
2024-01-20 03:00:00;395,7667847718033;0;0;0;219,41811337566082
2024-01-20 04:00:00;396,43970514435836;0;0;0;201,32893432000046
2024-01-20 05:00:00;392,7905147221851;0;0;0;218,53694778728362
2024-01-20 06:00:00;394,18805389354037;0;0;0;162,4974156181327
2024-01-20 07:00:00;404,5653765844409;1;0;0;212,55291108142382
2024-01-20 08:00:00;397,5906521950864;0;0;0;222,73190223802666
2024-01-20 09:00:00;392,62111525578507;0;0;0;188,94716428485333
2024-01-20 10:00:00;392,782983022473;0;0;0;209,2118147928722
2024-01-20 11:00:00;392,48341438981635;0;0;0;198,59848825570174
2024-01-20 12:00:00;393,52528688828033;0;0;0;211,41433839563493
2024-01-20 13:00:00;405,43789673555307;1;0;0;236,63371475869843
2024-01-20 14:00:00;394,64262347283653;0;0;0;209,44496648448836
2024-01-20 15:00:00;405,35044966285227;1;0;0;252,221167829779
2024-01-20 16:00:00;396,34435001254093;0;0;0;219,5290807203418
2024-01-20 17:00:00;394,0485726824437;0;0;0;213,64714812780792
2024-01-20 18:00:00;390,74528285962725;0;0;0;187,48694407041307
2024-01-20 19:00:00;406,5068619273103;1;0;0;217,9422848621684
2024-01-20 20:00:00;396,50399921094026;0;0;0;190,34198512862696
2024-01-20 21:00:00;404,14718117914197;1;0;0;235,7325000746867
2024-01-20 22:00:00;404,4507079586397;1;0;0;179,16347572053303
2024-01-20 23:00:00;407,1645322130165;1;0;0;206,61943062253556
2024-01-21 00:00:00;402,2316671209192;1;0;0;199,88349900073155
2024-01-21 01:00:00;405,4393859332335;1;0;0;221,157403057682
2024-01-21 02:00:00;391,9934195958052;0;0;0;143,0605936516818
2024-01-21 03:00:00;394,20267055714;0;0;0;218,81551974714196
2024-01-21 04:00:00;403,8776794170826;1;0;0;232,31482395477718
2024-01-21 05:00:00;393,38331342170915;0;0;0;229,72442184499513
2024-01-21 06:00:00;393,29380401582983;0;0;0;212,90039301637893
2024-01-21 07:00:00;405,5269555679046;1;0;0;244,37270330949542
2024-01-21 08:00:00;408,69289738294736;1;0;0;274,6139827447142
2024-01-21 09:00:00;394,84981386547815;0;0;0;187,60240717065145
2024-01-21 10:00:00;394,395888285717;0;0;0;169,6415462947963
2024-01-21 11:00:00;392,8669787199787;0;1;0;188,49836228492347
2024-01-21 12:00:00;406,2449038057465;1;0;0;212,88297311670985
2024-01-21 13:00:00;407,6463950983732;1;0;0;226,7727898429926
2024-01-21 14:00:00;397,31690728636966;0;0;0;185,44508114996515
2024-01-21 15:00:00;405,1484633268749;1;0;0;235,06280253487725
2024-01-21 16:00:00;395,4226035857528;0;0;0;208,59842028258745
2024-01-21 17:00:00;398,8478287789202;0;0;0;207,86018963269504
2024-01-21 18:00:00;398,5389178428331;0;0;0;213,1392725567033
2024-01-21 19:00:00;391,06040009465306;0;0;0;185,3902481221547
2024-01-21 20:00:00;403,27673258080864;1;0;0;233,47193705508215
2024-01-21 21:00:00;390,4753129350879;0;0;0;187,6650531396333
2024-01-21 22:00:00;395,4474764024543;0;0;0;194,66288845862343
2024-01-21 23:00:00;393,6849379007663;0;0;0;211,53951172587526
2024-01-22 00:00:00;388,6477163545204;0;0;1;204,3020181399756
2024-01-22 01:00:00;395,3946787477573;0;0;0;223,35407015693164
2024-01-22 02:00:00;392,8354162334977;0;0;0;174,78390822500796
2024-01-22 03:00:00;407,1544194553182;1;0;0;220,49115240977278
2024-01-22 04:00:00;407,0779075319509;1;0;0;199,30037920670324
2024-01-22 05:00:00;409,4943160772586;1;0;0;231,94222894880485
2024-01-22 06:00:00;396,6878523142832;0;0;0;210,17066431065743
2024-01-22 07:00:00;404,85648803461385;1;0;0;221,69563210259676
2024-01-22 08:00:00;416,8979282252893;2;0;0;290,35483977008266
2024-01-22 09:00:00;392,1477938760765;0;0;0;183,494158418826
2024-01-22 10:00:00;405,2972816995804;1;0;0;205,66110084055092
2024-01-22 11:00:00;390,61892771943155;0;0;0;197,01372991184286
2024-01-22 12:00:00;403,2536890308004;1;1;0;222,5823055302319
2024-01-22 13:00:00;400,1282616067964;1;0;0;221,58430585269087
2024-01-22 14:00:00;410,2598968901176;2;0;0;243,70234827263985
2024-01-22 15:00:00;392,84610035477095;0;0;0;197,0071439192964
2024-01-22 16:00:00;393,77853782403696;0;0;0;156,89402599260364
2024-01-22 17:00:00;390,1430106120682;0;0;0;172,4822685916867
2024-01-22 18:00:00;393,4441236604691;0;0;0;183,5718556490862
2024-01-22 19:00:00;402,21992831240703;1;0;0;210,91924203118825
2024-01-22 20:00:00;391,4260889534684;0;0;0;180,8383773803088
2024-01-22 21:00:00;391,1646011742702;0;0;0;195,64299547804484
2024-01-22 22:00:00;404,2445653915885;1;0;0;233,28860718858834
2024-01-22 23:00:00;389,1048050881989;0;0;0;162,46893628461277
2024-01-23 00:00:00;393,73534978052845;0;0;0;207,30496399507018
2024-01-23 01:00:00;389,48402776253806;0;0;1;194,3513516740486
2024-01-23 02:00:00;393,30907252057216;0;0;0;202,21283815033013
2024-01-23 03:00:00;420,32150763152833;2;0;0;239,09296536228817
2024-01-23 04:00:00;395,241547360303;0;0;0;206,8219568913982
2024-01-23 05:00:00;397,6395808956927;0;0;0;206,66494226552567
2024-01-23 06:00:00;393,69294032822097;0;0;0;212,12335179124904
2024-01-23 07:00:00;407,0739134539641;1;0;0;261,9858932572032
2024-01-23 08:00:00;397,84635470380425;0;0;0;234,2837689080387
2024-01-23 09:00:00;397,29478841149927;0;0;0;206,3022060097876
2024-01-23 10:00:00;394,88979757835193;0;0;0;197,94258532034033
2024-01-23 11:00:00;402,75498535785584;1;0;0;229,94537778452423
2024-01-23 12:00:00;393,2300907937489;0;0;0;173,5737556049437
2024-01-23 13:00:00;405,59173139791636;1;0;0;199,91840294753342
2024-01-23 14:00:00;405,4988829737532;1;0;0;217,2680761825726
2024-01-23 15:00:00;402,83948478389436;1;0;0;240,75355888238215
2024-01-23 16:00:00;412,60655158388755;2;0;1;238,42994043712895
2024-01-23 17:00:00;393,382650038157;0;0;0;221,05348455576794
2024-01-23 18:00:00;403,45538562937827;1;0;0;170,26742747916956
2024-01-23 19:00:00;413,1456453027195;2;0;0;217,2504885344
2024-01-23 20:00:00;403,49609424854737;1;0;0;218,29595862517152
2024-01-23 21:00:00;389,9864442991211;0;0;0;201,10682953094144
2024-01-23 22:00:00;388,51138072451397;0;0;0;180,015731753464
2024-01-23 23:00:00;417,06734842721124;2;1;0;254,35027752873833
2024-01-24 00:00:00;395,31314992108304;0;0;0;196,89565741218567
2024-01-24 01:00:00;393,0132488152991;0;0;0;161,3534718965056
2024-01-24 02:00:00;399,2185563956193;0;0;0;230,14437674601356
2024-01-24 03:00:00;390,3681484148638;0;0;0;173,8516933676895
2024-01-24 04:00:00;395,2615460461404;0;0;0;218,546258050598
2024-01-24 05:00:00;408,38529325307127;1;0;0;232,05949851532486
2024-01-24 06:00:00;395,352348568126;0;0;0;218,39971825039208
2024-01-24 07:00:00;393,9803186457673;0;0;0;201,76769347398528
2024-01-24 08:00:00;394,0477583793571;0;0;0;193,85194128044972
2024-01-24 09:00:00;401,96463067438634;1;0;0;220,57842080426107
2024-01-24 10:00:00;402,025233706216;1;0;0;190,17493349346674
2024-01-24 11:00:00;412,72268013390055;2;0;0;244,7982021928379
2024-01-24 12:00:00;388,1797321656076;0;0;0;211,2636227595187
2024-01-24 13:00:00;393,64287316504476;0;0;0;218,2389235068801
2024-01-24 14:00:00;394,05442348775404;0;0;0;178,0715583493009
2024-01-24 15:00:00;388,7849005144066;0;0;0;191,07963235297063
2024-01-24 16:00:00;400,9808422149453;1;0;0;218,3919954127792
2024-01-24 17:00:00;385,8959393551604;0;0;0;189,11459428866144
2024-01-24 18:00:00;390,0196235818828;0;0;0;186,91224048697998
2024-01-24 19:00:00;401,88850889061536;1;0;0;212,10974968598728
2024-01-24 20:00:00;386,2793042118568;0;0;0;199,35351553967143
2024-01-24 21:00:00;401,98537448059614;1;0;0;220,45532777704477
2024-01-24 22:00:00;383,9448735282965;0;0;0;191,88651399898706
2024-01-24 23:00:00;388,63831112036127;0;0;0;199,125607042127
2024-01-25 00:00:00;390,70431665506425;0;0;0;181,17621001324
2024-01-25 01:00:00;410,7745871500497;2;0;0;236,58306657292383
2024-01-25 02:00:00;398,74963711072814;1;0;0;242,79684928914105
2024-01-25 03:00:00;400,71765864493057;1;0;0;216,6864269882082
2024-01-25 04:00:00;386,32529022459255;0;0;0;161,89690422815568
2024-01-25 05:00:00;384,29025827807834;0;0;0;148,6268979125021
2024-01-25 06:00:00;388,04240342522075;0;0;0;197,56005523086756
2024-01-25 07:00:00;412,85753941281047;2;0;0;247,92604175199935
2024-01-25 08:00:00;408,42465564067254;2;1;0;219,18459586250842
2024-01-25 09:00:00;410,4576898010609;2;0;0;250,88956129794056
2024-01-25 10:00:00;396,2708734093368;1;0;0;204,46726219110727
2024-01-25 11:00:00;387,78191061297593;0;0;0;149,49207392915133
2024-01-25 12:00:00;402,72807786332953;1;0;0;229,09677693813322
2024-01-25 13:00:00;400,55512808762717;1;0;0;236,79525522435065
2024-01-25 14:00:00;390,1923739879394;0;0;0;231,71238910510428
2024-01-25 15:00:00;403,53720476858615;1;0;0;221,2560451159368
2024-01-25 16:00:00;404,35328149701587;1;0;0;226,95041490481236
2024-01-25 17:00:00;393,8330151481966;0;0;0;224,10403438794106
2024-01-25 18:00:00;399,47412826449926;1;0;0;213,01962510351734
2024-01-25 19:00:00;389,9790605166348;0;0;0;190,06482017680815
2024-01-25 20:00:00;393,88158817978785;0;0;0;183,99308758502775
2024-01-25 21:00:00;394,88644855002804;0;0;0;172,88852902178016
2024-01-25 22:00:00;405,1240418750854;1;0;0;241,20048783233239
2024-01-25 23:00:00;401,2514207202769;1;0;0;191,73442899454605
2024-01-26 00:00:00;390,55834972707976;0;0;0;207,14567750534155
2024-01-26 01:00:00;393,0019628994026;0;0;0;178,85528084583203
2024-01-26 02:00:00;403,4839936755342;1;0;0;225,25936056370594
2024-01-26 03:00:00;406,6160458037346;1;0;0;221,99773741098613
2024-01-26 04:00:00;392,5551362530666;0;0;0;212,9867956248881
2024-01-26 05:00:00;388,62809930923436;0;0;0;186,984681024173
2024-01-26 06:00:00;392,93940401318764;0;0;0;228,10318984182044
2024-01-26 07:00:00;391,4067883177009;0;1;0;169,36166891190575
2024-01-26 08:00:00;398,43185748963117;1;0;0;214,69844627417416
2024-01-26 09:00:00;412,88372317053955;2;0;0;245,96309721454298
2024-01-26 10:00:00;389,181175486541;0;0;0;188,05751603495926
2024-01-26 11:00:00;414,4337649136251;2;0;0;277,8759430882338
2024-01-26 12:00:00;411,7051021356303;2;0;1;252,55163534258168
2024-01-26 13:00:00;386,04206723292003;0;0;0;154,1603609008299
2024-01-26 14:00:00;389,7567009220082;0;0;0;194,12573082286843
2024-01-26 15:00:00;390,56181662846245;0;0;0;179,16384184999472
2024-01-26 16:00:00;388,76239579842684;0;0;0;173,41181382916105
2024-01-26 17:00:00;402,19958886625903;1;0;0;235,93500977264165
2024-01-26 18:00:00;392,4147645037385;0;0;0;180,65933561874633
2024-01-26 19:00:00;391,7650360848981;0;0;0;182,96118462599213
2024-01-26 20:00:00;389,84435226241175;0;0;0;185,34256833421597
2024-01-26 21:00:00;387,9081238821096;0;1;0;196,7056664624205
2024-01-26 22:00:00;410,40113366943626;2;0;0;249,06881853061753
2024-01-26 23:00:00;409,09726449313126;2;0;0;230,97679054059958
2024-01-27 00:00:00;384,813438258482;0;0;0;166,6858341772878
2024-01-27 01:00:00;391,44543779679276;0;0;0;168,0878589270868
2024-01-27 02:00:00;384,40427846930373;0;0;0;156,84308728538628
2024-01-27 03:00:00;389,8919373408532;0;0;0;173,1147559392132
2024-01-27 04:00:00;387,5961850082712;0;0;0;176,18547253392057
2024-01-27 05:00:00;414,15186917217954;2;0;0;284,16713119836
2024-01-27 06:00:00;385,82562288656624;0;0;0;162,08370335927165
2024-01-27 07:00:00;409,8401429639217;2;0;0;231,8181849802637
2024-01-27 08:00:00;401,541949127055;1;0;0;178,48759645098414
2024-01-27 09:00:00;398,3853320917638;1;0;0;217,9346720193588
2024-01-27 10:00:00;385,7854895262464;0;0;0;145,75572114950572
2024-01-27 11:00:00;414,9448719215513;2;0;0;234,20504859442212
2024-01-27 12:00:00;409,72042895106546;2;0;0;255,5725980394909
2024-01-27 13:00:00;415,45068391662966;2;0;0;213,97690293581385
2024-01-27 14:00:00;401,8822898391791;1;0;0;218,01843196461508
2024-01-27 15:00:00;400,71898522876927;1;0;0;227,6513212441475
2024-01-27 16:00:00;396,57374857826903;1;0;0;229,82382276623787
2024-01-27 17:00:00;386,5863565019654;0;0;0;159,67669330919983
2024-01-27 18:00:00;391,3420606603343;0;0;0;177,45935417497185
2024-01-27 19:00:00;389,4836042264711;0;0;0;216,26900769119936
2024-01-27 20:00:00;387,3825360345927;0;0;0;177,86021108337823
2024-01-27 21:00:00;389,4185276575297;0;0;0;170,40192197573103
2024-01-27 22:00:00;390,391604507162;0;0;0;173,28864858518412
2024-01-27 23:00:00;403,3139398072952;1;0;0;202,55120998195721
2024-01-28 00:00:00;392,92919145074217;0;0;0;184,93259925687687
2024-01-28 01:00:00;400,53358735041655;1;0;0;232,33283480734826
2024-01-28 02:00:00;399,91202285290007;1;0;0;227,0992989146319
2024-01-28 03:00:00;389,9619150924874;0;0;0;163,94742160063782
2024-01-28 04:00:00;391,3970605092998;0;0;0;192,6865450874211
2024-01-28 05:00:00;404,4582869805997;1;0;0;215,8079007596051
2024-01-28 06:00:00;391,2202066880454;0;1;0;202,4366088596307
2024-01-28 07:00:00;392,2108102167658;0;0;0;188,14640234862892
2024-01-28 08:00:00;394,43077839208155;0;0;0;203,4560785832476
2024-01-28 09:00:00;389,6260765282948;0;0;0;181,33527364345696
2024-01-28 10:00:00;391,9339226995853;0;0;0;150,89678467259483
2024-01-28 11:00:00;392,76600854242923;0;0;0;193,25838981097536
2024-01-28 12:00:00;390,11404815626315;0;0;0;162,5927371126885
2024-01-28 13:00:00;393,56228922817377;0;0;0;207,9366073643039
2024-01-28 14:00:00;390,7342007692458;0;0;0;174,8633933340472
2024-01-28 15:00:00;394,6386055094002;0;0;0;186,4366443895142
2024-01-28 16:00:00;386,9020418932571;0;0;1;176,89215362687398
2024-01-28 17:00:00;392,9604699773112;0;0;0;203,31451269794786
2024-01-28 18:00:00;392,49420290255057;0;0;0;188,64802894424093
2024-01-28 19:00:00;390,25347924908885;0;0;0;215,3674391573822
2024-01-28 20:00:00;411,51616707121303;2;0;0;271,18465060400695
2024-01-28 21:00:00;388,56883157046343;0;0;0;212,27259042393578
2024-01-28 22:00:00;389,4626528612583;0;0;0;179,54541245456414
2024-01-28 23:00:00;402,99175808082185;1;0;0;192,54522801447385
2024-01-29 00:00:00;387,4468962162147;0;0;0;200,42366244249575
2024-01-29 01:00:00;397,3051710841189;1;0;0;196,81508619531567
2024-01-29 02:00:00;387,1932244433592;0;0;0;178,50148767399548
2024-01-29 03:00:00;384,20213415904624;0;0;0;181,28069865747526
2024-01-29 04:00:00;385,4694250742042;0;0;0;144,44239175307837
2024-01-29 05:00:00;384,80375156036155;0;0;0;200,85688686080252
2024-01-29 06:00:00;411,2312961534852;2;0;0;256,5199894199313
2024-01-29 07:00:00;420,72467474404544;3;0;0;271,9869823104141
2024-01-29 08:00:00;396,4632124810236;1;0;0;218,12176512199633
2024-01-29 09:00:00;386,92402577160425;0;0;0;187,12712215657126
2024-01-29 10:00:00;389,1795013450316;0;0;0;185,11936285034832
2024-01-29 11:00:00;385,498616108016;0;0;0;167,84040884173274
2024-01-29 12:00:00;414,3759035944448;2;0;0;235,72630767271949
2024-01-29 13:00:00;397,7228740484036;1;0;0;210,5633708861966
2024-01-29 14:00:00;390,6024831504189;0;0;0;193,24216883700748
2024-01-29 15:00:00;399,9238838665839;1;0;0;230,64538998988024
2024-01-29 16:00:00;386,0055003996251;0;0;0;178,31281474215163
2024-01-29 17:00:00;387,9632157039279;0;0;0;164,48649420517648
2024-01-29 18:00:00;389,1761065455096;0;0;0;154,6593541938272
2024-01-29 19:00:00;400,50504438192195;1;0;0;210,39119963370865
2024-01-29 20:00:00;400,8687067465366;1;0;0;213,14426791085322
2024-01-29 21:00:00;386,4007793115951;0;0;0;173,9749557683104
2024-01-29 22:00:00;389,57170918193833;0;0;0;156,5179516940707
2024-01-29 23:00:00;384,9277294155006;0;0;0;191,20569565692585
2024-01-30 00:00:00;385,79591430466786;0;0;0;193,44690561563863
2024-01-30 01:00:00;398,7494889239747;1;0;0;193,27934092690543
2024-01-30 02:00:00;390,03301559950904;0;0;0;199,7501643931888
2024-01-30 03:00:00;388,4443351606402;0;0;0;198,22979378917802
2024-01-30 04:00:00;388,9430256264745;0;0;0;183,09016330905095
2024-01-30 05:00:00;411,53849295890797;2;0;0;224,5282265066682
2024-01-30 06:00:00;385,7654487271584;0;0;0;203,09297337127256
2024-01-30 07:00:00;404,0102654257939;1;0;0;228,7186718238802
2024-01-30 08:00:00;387,5048779062454;0;0;0;174,11629639866274
2024-01-30 09:00:00;401,72120429597504;1;0;0;229,7715277725824
2024-01-30 10:00:00;385,09210715497426;0;0;0;201,48790690917212
2024-01-30 11:00:00;385,72887749597004;0;0;0;165,03731911389377
2024-01-30 12:00:00;384,3751361663225;0;0;0;182,86882970338638
2024-01-30 13:00:00;390,813435155449;0;0;0;222,2475805578558
2024-01-30 14:00:00;396,82278289358504;1;0;0;182,95743075503836
2024-01-30 15:00:00;388,93198650568274;0;0;0;172,49095871674044
2024-01-30 16:00:00;400,3911826932839;1;1;0;201,63432647064897
2024-01-30 17:00:00;385,21157941601524;0;0;0;169,77644515976112
2024-01-30 18:00:00;390,4529263636839;0;0;0;182,57731110724055
2024-01-30 19:00:00;396,88578551815567;1;0;0;208,61487560620967
2024-01-30 20:00:00;397,9800427985858;1;0;0;191,31609966850723
2024-01-30 21:00:00;391,97418879269173;0;0;0;179,139706860026
2024-01-30 22:00:00;390,0258910961321;0;0;0;190,6542010856887
2024-01-30 23:00:00;389,89220332944757;0;0;0;187,6712624733268
2024-01-31 00:00:00;410,79054148982283;2;0;0;255,3495542667908
2024-01-31 01:00:00;398,208345406028;1;0;0;214,03187244128193
2024-01-31 02:00:00;390,81829446754983;0;0;0;201,1932570473048
2024-01-31 03:00:00;392,2475675143973;0;0;0;170,4980015296673
2024-01-31 04:00:00;388,4588649963373;0;0;0;174,23433306093557
2024-01-31 05:00:00;402,18683818280687;1;0;0;250,33564906298088
2024-01-31 06:00:00;405,14204939404823;1;0;0;231,88405493351695
2024-01-31 07:00:00;403,2082519190543;1;0;0;233,20908412675644
2024-01-31 08:00:00;389,3472588089166;0;0;0;188,36291644874555
2024-01-31 09:00:00;400,3103721855182;1;0;0;219,8255862124142
2024-01-31 10:00:00;400,5553709511241;1;0;0;208,66434048134508
2024-01-31 11:00:00;397,63346189856935;1;0;0;269,4012020681802
2024-01-31 12:00:00;395,84053834776034;1;0;0;193,34158518085303
2024-01-31 13:00:00;383,908253922882;0;0;0;168,52077462653557
2024-01-31 14:00:00;412,7870257925689;2;0;0;201,24560674019668
2024-01-31 15:00:00;400,6789993800419;1;0;0;233,0383190631603
2024-01-31 16:00:00;390,1297950046498;0;0;0;175,57468688678034
2024-01-31 17:00:00;389,0392937157182;0;0;0;181,5574031757563
2024-01-31 18:00:00;388,85800537385444;0;0;0;172,67869843532452
2024-01-31 19:00:00;426,6507693759442;3;0;0;278,68023316149856
2024-01-31 20:00:00;388,7528933793291;0;0;0;176,788185192202
2024-01-31 21:00:00;410,7217870916706;2;0;0;238,6742533284588
2024-01-31 22:00:00;386,66884433762897;0;0;0;175,49173571057864
2024-01-31 23:00:00;388,19302179180414;0;0;0;177,66050482705842
2024-02-01 00:00:00;393,88540649528665;0;0;0;192,3258761710578
2024-02-01 01:00:00;399,9414637110253;1;0;0;234,74400275865025
2024-02-01 02:00:00;412,8004037184289;2;0;0;260,7463773054826
2024-02-01 03:00:00;402,23995858188033;1;0;0;233,19153244222147
2024-02-01 04:00:00;393,34929638157865;0;0;0;180,7672361996829
2024-02-01 05:00:00;403,3383232028984;1;0;0;242,71229332815085
2024-02-01 06:00:00;389,99822138493107;0;0;0;205,5163308223335
2024-02-01 07:00:00;388,9784343118592;0;0;0;172,5379747916069
2024-02-01 08:00:00;403,4297766293185;1;0;0;247,75463567785914
2024-02-01 09:00:00;388,82547598029;0;0;0;169,80234835491558
2024-02-01 10:00:00;388,00605119467644;0;0;0;146,81376280300714
2024-02-01 11:00:00;398,6520289581515;1;0;0;227,6433800280119
2024-02-01 12:00:00;399,8710092349477;1;0;0;208,87500365949896
2024-02-01 13:00:00;384,7748224573956;0;0;0;189,05075127901355
2024-02-01 14:00:00;399,09131902704627;1;0;0;195,41728461759394
2024-02-01 15:00:00;390,7384699194075;0;0;0;164,40786120837015
2024-02-01 16:00:00;396,97968443952345;1;0;0;225,60703102934994
2024-02-01 17:00:00;409,96300593753733;2;0;0;212,1498581481179
2024-02-01 18:00:00;396,3604853097772;1;0;0;173,75234996797394
2024-02-01 19:00:00;409,0005816847627;2;0;0;200,3063877483056
2024-02-01 20:00:00;398,4602094954534;1;0;0;157,06812239832635
2024-02-01 21:00:00;397,64115979172;1;0;0;186,49437009230834
2024-02-01 22:00:00;382,62236796213114;0;0;0;126,82300493206138
2024-02-01 23:00:00;416,3943329372983;2;0;0;253,66730526340254
2024-02-02 00:00:00;402,50817356006644;1;0;0;177,70889883153217
2024-02-02 01:00:00;386,46983894308596;0;0;0;156,2386957102933
2024-02-02 02:00:00;436,141360933681;4;0;0;347,9793671980314
2024-02-02 03:00:00;388,9856108911385;0;0;0;188,7175609531929
2024-02-02 04:00:00;399,46840749686777;1;0;0;210,9197827373121
2024-02-02 05:00:00;402,2849488806476;1;0;0;188,19741507749552
2024-02-02 06:00:00;391,13122288132826;0;0;0;183,71339108204904
2024-02-02 07:00:00;403,92998600412227;1;0;0;222,52246134875438
2024-02-02 08:00:00;401,6984596142599;1;0;0;186,9411599511727
2024-02-02 09:00:00;385,3983837891548;0;0;0;175,38289233241267
2024-02-02 10:00:00;397,53428431318207;1;0;0;226,32887992867765
2024-02-02 11:00:00;387,66550070101266;0;0;0;172,7884549355995
2024-02-02 12:00:00;384,9022353957613;0;0;0;168,26629963759464
2024-02-02 13:00:00;389,5344203577018;0;0;0;147,2190161661934
2024-02-02 14:00:00;384,30200125855083;0;0;0;145,07504960304072
2024-02-02 15:00:00;395,64185737577634;1;0;0;218,96986324347552
2024-02-02 16:00:00;395,71240420129664;1;0;0;188,2325903527276
2024-02-02 17:00:00;386,06321075345915;0;0;0;158,13330932309822
2024-02-02 18:00:00;400,3088875910164;1;0;0;199,71499057242116
2024-02-02 19:00:00;385,85953514927667;0;0;0;173,28784275283363
2024-02-02 20:00:00;409,2484707347948;2;0;0;214,75394721116726
2024-02-02 21:00:00;384,5985878682348;0;0;0;173,29385711701647
2024-02-02 22:00:00;394,6521895080199;1;0;0;172,89301160529075
2024-02-02 23:00:00;387,8682793965083;0;0;0;193,5043861659484
2024-02-03 00:00:00;383,083787633561;0;0;0;148,03828279458344
2024-02-03 01:00:00;380,29392766396575;0;0;0;183,48837016479874
2024-02-03 02:00:00;404,2464798000606;2;0;0;222,30580241932313
2024-02-03 03:00:00;379,00330227005185;0;0;0;141,15181064033885
2024-02-03 04:00:00;383,095548251338;0;0;0;183,47450175282262
2024-02-03 05:00:00;379,68774597846334;0;0;0;133,43286623118203
2024-02-03 06:00:00;377,55595959919106;0;0;0;142,73066748257554
2024-02-03 07:00:00;395,10257553970166;1;0;0;198,53231931042234
