time;co2;people;door;window
2024-01-22 14:00:00;420,2598113384531;2;0;0
2024-01-22 15:00:00;402,84601651413976;0;0;0
2024-01-22 16:00:00;403,7784556602184;0;0;0
2024-01-22 17:00:00;400,142930091526;0;0;0
2024-01-22 18:00:00;403,4440447503377;0;0;0
2024-01-22 19:00:00;412,2198509804783;1;0;0
2024-01-22 20:00:00;401,4260131681783;0;0;0
2024-01-22 21:00:00;401,1645269046859;0;0;0
2024-01-22 22:00:00;414,24449260739584;1;0;0
2024-01-22 23:00:00;399,1047337596901;0;0;0
2024-01-23 00:00:00;403,73527987858984;0;0;0
2024-01-23 01:00:00;399,4839592586382;0;0;1
2024-01-23 02:00:00;403,3090053867503;0;0;0
2024-01-23 03:00:00;430,32144184038293;2;0;0
2024-01-23 04:00:00;405,24148288498054;0;0;0
2024-01-23 05:00:00;407,6395177098766;0;0;0
2024-01-23 06:00:00;403,6928784061212;0;0;0
2024-01-23 07:00:00;417,07385277030636;1;0;0
2024-01-23 08:00:00;407,84629523381966;0;0;0
2024-01-23 09:00:00;407,29473013091433;0;0;0
2024-01-23 10:00:00;404,88974046337876;0;0;0
2024-01-23 11:00:00;412,7549293851821;1;0;0
2024-01-23 12:00:00;403,23003594052864;0;0;0
2024-01-23 13:00:00;415,5916776417605;1;0;0
2024-01-23 14:00:00;415,49883029272047;1;0;0
2024-01-23 15:00:00;412,8394331564823;1;0;0
2024-01-23 16:00:00;422,60650098902374;2;0;1
2024-01-23 17:00:00;403,38260045519047;0;0;0
2024-01-23 18:00:00;413,45533703807104;1;0;0
2024-01-23 19:00:00;423,14559768323846;2;0;0
2024-01-23 20:00:00;413,4960475814559;1;0;0
2024-01-23 21:00:00;399,9863985653715;0;0;0
2024-01-23 22:00:00;398,51133590543935;0;0;0
2024-01-23 23:00:00;427,0673045045181;2;1;0
2024-01-24 00:00:00;405,31310687684373;0;0;0
2024-01-24 01:00:00;403,0132066319446;0;0;0
2024-01-24 02:00:00;409,2185150559319;0;0;0
2024-01-24 03:00:00;400,3681079019701;0;0;0
2024-01-24 04:00:00;405,2615063435046;0;0;0
2024-01-24 05:00:00;418,3852543444882;1;0;0
2024-01-24 06:00:00;405,3523104377146;0;0;0
2024-01-24 07:00:00;403,9802812779641;0;0;0
2024-01-24 08:00:00;404,04772175891;0;0;0
2024-01-24 09:00:00;411,96459478634813;1;0;0
2024-01-24 10:00:00;412,0251985359386;1;0;0
2024-01-24 11:00:00;422,7226456670287;2;0;0
2024-01-24 12:00:00;398,1796983880732;0;0;0
2024-01-24 13:00:00;403,64284006306104;0;0;0
2024-01-24 14:00:00;404,05439104781;0;0;0
2024-01-24 15:00:00;398,7848687232614;0;0;0
2024-01-24 16:00:00;410,9808110596231;1;0;0
2024-01-24 17:00:00;395,8959088229446;0;0;0
2024-01-24 18:00:00;400,0195936603113;0;0;0
2024-01-24 19:00:00;411,88847956747526;1;0;0
2024-01-24 20:00:00;396,27927547517953;0;0;0
2024-01-24 21:00:00;411,98534631865243;1;0;0
2024-01-24 22:00:00;393,9448459295916;0;0;0
2024-01-24 23:00:00;398,6382840736305;0;0;0
2024-01-25 00:00:00;400,7042901492681;0;0;0
2024-01-25 01:00:00;420,77456117436947;2;0;0
2024-01-25 02:00:00;408,74961165456153;1;0;0
2024-01-25 03:00:00;410,71763369788727;1;0;0
2024-01-25 04:00:00;396,32526577649014;0;0;0
2024-01-25 05:00:00;394,29023431893796;0;0;0
2024-01-25 06:00:00;398,0423799452632;0;0;0
2024-01-25 07:00:00;422,857516402452;2;0;0
2024-01-25 08:00:00;418,4246330905213;2;1;0
2024-01-25 09:00:00;420,45766770191267;2;0;0
2024-01-25 10:00:00;406,27085175217155;1;0;0
2024-01-25 11:00:00;397,78188938895397;0;0;0
2024-01-25 12:00:00;412,728057063788;1;0;0
2024-01-25 13:00:00;410,5551077040765;1;0;0
2024-01-25 14:00:00;400,19235401205975;0;0;0
2024-01-25 15:00:00;413,5371851922241;1;0;0
2024-01-25 16:00:00;414,353262312181;1;0;0
2024-01-25 17:00:00;403,83299634705844;0;0;0
2024-01-25 18:00:00;409,47410983938386;1;0;0
2024-01-25 19:00:00;399,97904246002173;0;0;0
2024-01-25 20:00:00;403,881570484307;0;0;0
2024-01-25 21:00:00;404,8864312084569;0;0;0
2024-01-25 22:00:00;415,1240248803457;1;0;0
2024-01-25 23:00:00;411,2514040654319;1;0;0
2024-01-26 00:00:00;400,5583334053317;0;0;0
2024-01-26 01:00:00;403,0019469040895;0;0;0
2024-01-26 02:00:00;413,48397800012737;1;0;0
2024-01-26 03:00:00;416,6160304418359;1;0;0
2024-01-26 04:00:00;402,5551211984059;0;0;0
2024-01-26 05:00:00;398,6280845556668;0;0;0
2024-01-26 06:00:00;402,93938955469145;0;0;0
2024-01-26 07:00:00;401,40677414837467;0;1;0
2024-01-26 08:00:00;408,43184360369145;1;0;0
2024-01-26 09:00:00;422,8837095623186;2;0;0
2024-01-26 10:00:00;399,1811621504845;0;0;0
2024-01-26 11:00:00;424,4337518442897;2;0;0
2024-01-26 12:00:00;421,7050893276816;2;0;1
2024-01-26 13:00:00;396,0420546811303;0;0;0
2024-01-26 14:00:00;399,7566886212543;0;0;0
2024-01-26 15:00:00;400,56180457372363;0;0;0
2024-01-26 16:00:00;398,7623839847828;0;0;0
2024-01-26 17:00:00;412,1995772888879;1;0;0
2024-01-26 18:00:00;402,41475315791473;0;0;0
2024-01-26 19:00:00;401,76502496599085;0;0;0
2024-01-26 20:00:00;399,8443413658826;0;0;0
2024-01-26 21:00:00;397,90811320351105;0;1;0
2024-01-26 22:00:00;420,4011232044097;2;0;0
2024-01-26 23:00:00;419,0972542374052;2;0;0
2024-01-27 00:00:00;394,81342820787046;0;0;0
2024-01-27 01:00:00;401,4454279471935;0;0;0
2024-01-27 02:00:00;394,4042688166964;0;0;0
2024-01-27 03:00:00;399,89192788129805;0;0;0
2024-01-27 04:00:00;397,5961757379072;0;0;0
2024-01-27 05:00:00;424,15186008722276;2;0;0
2024-01-27 06:00:00;395,8256139833086;0;0;0
2024-01-27 07:00:00;419,84013423872926;2;0;0
2024-01-27 08:00:00;411,54194057636636;1;0;0
2024-01-27 09:00:00;408,3853237120889;1;0;0
2024-01-27 10:00:00;395,785481314165;0;0;0
2024-01-27 11:00:00;424,9448638737115;2;0;0
2024-01-27 12:00:00;419,7204210641825;2;0;0
2024-01-27 13:00:00;425,4506761874844;2;0;0
2024-01-27 14:00:00;411,8822822646167;1;0;0
2024-01-27 15:00:00;410,7189778056981;1;0;0
2024-01-27 16:00:00;406,57374130365935;1;0;0
2024-01-27 17:00:00;396,5863493728479;0;0;0
2024-01-27 18:00:00;401,3420536737991;0;0;0
2024-01-27 19:00:00;399,4835973796666;0;0;0
2024-01-27 20:00:00;397,3825293247243;0;0;0
2024-01-27 21:00:00;399,41852108185867;0;0;0
2024-01-27 22:00:00;400,39159806300444;0;0;0
2024-01-27 23:00:00;413,3139334920208;1;0;0
2024-01-28 00:00:00;402,9291852617732;0;0;0
2024-01-28 01:00:00;410,533581285227;1;0;0
2024-01-28 02:00:00;409,9120169090143;1;0;0
2024-01-28 03:00:00;399,96190926747937;0;0;0
2024-01-28 04:00:00;401,3970548007919;0;0;0
2024-01-28 05:00:00;414,458281386262;1;0;0
2024-01-28 06:00:00;401,2202012055944;0;1;0
2024-01-28 07:00:00;402,2108048439639;0;0;0
2024-01-28 08:00:00;404,4307731267356;0;0;0
2024-01-28 09:00:00;399,62607136825574;0;0;0
2024-01-28 10:00:00;401,9339176427471;0;0;0
2024-01-28 11:00:00;402,7660035867278;0;0;0
2024-01-28 12:00:00;400,1140432996757;0;0;0
2024-01-28 13:00:00;403,5622844687181;0;0;0
2024-01-28 14:00:00;400,7341961049792;0;0;0
2024-01-28 15:00:00;404,6386009384189;0;0;0
2024-01-28 16:00:00;396,9020374136955;0;0;1
2024-01-28 17:00:00;402,9604655873408;0;0;0
2024-01-28 18:00:00;402,4941986003796;0;0;0
2024-01-28 19:00:00;400,25347503296126;0;0;0
2024-01-28 20:00:00;421,51616293940805;2;0;0
2024-01-28 21:00:00;398,5688275212945;0;0;0
2024-01-28 22:00:00;399,46264889307275;0;0;0
2024-01-28 23:00:00;412,99175419200003;1;0;0
2024-01-29 00:00:00;397,44689240516936;0;0;0
2024-01-29 01:00:00;407,3051673492945;1;0;0
2024-01-29 02:00:00;397,19322078323125;0;0;0
2024-01-29 03:00:00;394,2021305721208;0;0;0
2024-01-29 04:00:00;395,46942155901723;0;0;0
2024-01-29 05:00:00;394,80374811547836;0;0;0
2024-01-29 06:00:00;421,2312927774997;2;0;0
2024-01-29 07:00:00;430,72467143557964;3;0;0
2024-01-29 08:00:00;406,46320923872713;1;0;0
2024-01-29 09:00:00;396,9240225941537;0;0;0
2024-01-29 10:00:00;399,1794982311301;0;0;0
2024-01-29 11:00:00;395,49861305639246;0;0;0
2024-01-29 12:00:00;424,3759006038538;2;0;0
2024-01-29 13:00:00;407,7228711176244;1;0;0
2024-01-29 14:00:00;400,60248027825526;0;0;0
2024-01-29 15:00:00;409,9238810518635;1;0;0
2024-01-29 16:00:00;396,0054976411991;0;0;0
2024-01-29 17:00:00;397,9632130006705;0;0;0
2024-01-29 18:00:00;399,1761038963173;0;0;0
2024-01-29 19:00:00;410,50504178571356;1;0;0
2024-01-29 20:00:00;410,86870420225233;1;0;0
2024-01-29 21:00:00;396,4007768181965;0;0;0
2024-01-29 22:00:00;399,5717067384077;0;0;0
2024-01-29 23:00:00;394,9277270208406;0;0;0
2024-01-30 00:00:00;395,79591195790107;0;0;0
2024-01-30 01:00:00;408,74948662414323;1;0;0
2024-01-30 02:00:00;400,0330133456742;0;0;0
2024-01-30 03:00:00;398,4443329518821;0;0;0
2024-01-30 04:00:00;398,9430234618915;0;0;0
2024-01-30 05:00:00;421,5384908376166;2;0;0
2024-01-30 06:00:00;395,76544664829294;0;0;0
2024-01-30 07:00:00;414,01026338850573;1;0;0
2024-01-30 08:00:00;397,504875909703;0;0;0
2024-01-30 09:00:00;411,72120233936346;1;0;0
2024-01-30 10:00:00;395,09210523749493;0;0;0
2024-01-30 11:00:00;395,7288756168403;0;0;0
2024-01-30 12:00:00;394,3751343247753;0;0;0
2024-01-30 13:00:00;400,81343335073274;0;0;0
2024-01-30 14:00:00;406,8227811249631;1;0;0
2024-01-30 15:00:00;398,9319847724333;0;0;0
2024-01-30 16:00:00;410,3911809946994;1;1;0
2024-01-30 17:00:00;395,21157775140244;0;0;0
2024-01-30 18:00:00;400,4529247323634;0;0;0
2024-01-30 19:00:00;406,8857839194616;1;0;0
2024-01-30 20:00:00;407,9800412318656;1;0;0
2024-01-30 21:00:00;401,9741872573059;0;0;0
2024-01-30 22:00:00;400,025889591454;0;0;0
2024-01-30 23:00:00;399,892201854863;0;0;0
2024-01-31 00:00:00;420,79054004473;2;0;0
2024-01-31 01:00:00;408,208343989837;1;0;0
2024-01-31 02:00:00;400,8182930796827;0;0;0
2024-01-31 03:00:00;402,2475661542874;0;0;0
2024-01-31 04:00:00;398,45886366342967;0;0;0
2024-01-31 05:00:00;412,1868368765574;1;0;0
2024-01-31 06:00:00;415,14204811392375;1;0;0
2024-01-31 07:00:00;413,20825066453233;1;0;0
2024-01-31 08:00:00;399,3472575794851;0;0;0
2024-01-31 09:00:00;410,31037098067526;1;0;0
2024-01-31 10:00:00;410,555369770378;1;0;0
2024-01-31 11:00:00;407,6334607414382;1;0;0
2024-01-31 12:00:00;405,8405372137718;1;0;0
2024-01-31 13:00:00;393,9082528115733;0;0;0
2024-01-31 14:00:00;422,78702470348634;2;0;0
2024-01-31 15:00:00;410,67899831274093;1;0;0
2024-01-31 16:00:00;400,1297939586949;0;0;0
2024-01-31 17:00:00;399,03929269068243;0;0;0
2024-01-31 18:00:00;398,85800436931936;0;0;0
2024-01-31 19:00:00;436,6507683914998;3;0;0
2024-01-31 20:00:00;398,75289241457364;0;0;0
2024-01-31 21:00:00;420,7217861462102;2;0;0
2024-01-31 22:00:00;396,6688434110778;0;0;0
2024-01-31 23:00:00;398,193020883784;0;0;0
2024-02-01 00:00:00;403,8854056054269;0;0;0
2024-02-01 01:00:00;409,9414628389627;1;0;0
2024-02-01 02:00:00;422,80040286380756;2;0;0
2024-02-01 03:00:00;412,23995774435144;1;0;0
2024-02-01 04:00:00;403,34929556080033;0;0;0
2024-02-01 05:00:00;413,33832239853564;1;0;0
2024-02-01 06:00:00;399,9982205966556;0;0;0
2024-02-01 07:00:00;398,9784335393492;0;0;0
2024-02-01 08:00:00;413,42977587225874;1;0;0
2024-02-01 09:00:00;398,8254752383714;0;0;0
2024-02-01 10:00:00;398,0060504675962;0;0;0
2024-02-01 11:00:00;408,6520282456129;1;0;0
2024-02-01 12:00:00;409,8710085366598;1;0;0
2024-02-01 13:00:00;394,77482177307354;0;0;0
2024-02-01 14:00:00;409,0913183564106;1;0;0
2024-02-01 15:00:00;400,7384692621846;0;0;0
2024-02-01 16:00:00;406,979683795445;1;0;0
2024-02-01 17:00:00;419,96300530634045;2;0;0
2024-02-01 18:00:00;406,3604846912042;1;0;0
2024-02-01 19:00:00;419,0005810785612;2;0;0
2024-02-01 20:00:00;408,46020890137595;1;0;0
2024-02-01 21:00:00;407,64115920952406;1;0;0
2024-02-01 22:00:00;392,62236739157913;0;0;0
2024-02-01 23:00:00;426,39433237815734;2;0;0
2024-02-02 00:00:00;412,5081730121083;1;0;0
2024-02-02 01:00:00;396,469838406087;0;0;0
2024-02-02 02:00:00;446,14136040742204;4;0;0
2024-02-02 03:00:00;398,9856103754047;0;0;0
2024-02-02 04:00:00;409,4684069914486;1;0;0
2024-02-02 05:00:00;412,28494838533686;1;0;0
2024-02-02 06:00:00;401,13122239592366;0;0;0
2024-02-02 07:00:00;413,9299855284258;1;0;0
2024-02-02 08:00:00;411,6984591480774;1;0;0
2024-02-02 09:00:00;395,3983833322959;0;0;0
2024-02-02 10:00:00;407,53428386546034;1;0;0
2024-02-02 11:00:00;397,66550026224536;0;0;0
2024-02-02 12:00:00;394,90223496576937;0;0;0
2024-02-02 13:00:00;399,5344199363097;0;0;0
2024-02-02 14:00:00;394,30200084558663;0;0;0
2024-02-02 15:00:00;405,6418569710714;1;0;0
2024-02-02 16:00:00;405,7124038046858;1;0;0
2024-02-02 17:00:00;396,0632103647805;0;0;0
2024-02-02 18:00:00;410,3088872101113;1;0;0
2024-02-02 19:00:00;395,8595347759897;0;0;0
2024-02-02 20:00:00;419,2484703689736;2;0;0
2024-02-02 21:00:00;394,59858750973;0;0;0
2024-02-02 22:00:00;404,6521891566852;1;0;0
2024-02-02 23:00:00;397,8682790522003;0;0;0
2024-02-03 00:00:00;393,0837872961391;0;0;0
2024-02-03 01:00:00;390,2939273332923;0;0;0
2024-02-03 02:00:00;414,2464794760007;2;0;0
2024-02-03 03:00:00;389,00330195247307;0;0;0
2024-02-03 04:00:00;393,0955479401108;0;0;0
2024-02-03 05:00:00;389,6877456734607;0;0;0
2024-02-03 06:00:00;387,55595930028846;0;0;0
2024-02-03 07:00:00;405,1025752467771;1;0;0
2024-02-03 08:00:00;391,93512769780114;0;0;0
2024-02-03 09:00:00;392,6959400845526;0;0;0
2024-02-03 10:00:00;404,02936748805064;1;0;0
2024-02-03 11:00:00;404,29847140217856;1;0;0
2024-02-03 12:00:00;389,0627232558395;0;0;0
2024-02-03 13:00:00;390,49875992186384;0;0;0
2024-02-03 14:00:00;394,2138161828802;0;0;0
2024-02-03 15:00:00;419,62296702230736;2;0;0
2024-02-03 16:00:00;394,44202262764395;0;0;0
2024-02-03 17:00:00;394,9215440830443;0;0;0
2024-02-03 18:00:00;397,1985634639607;0;0;0
2024-02-03 19:00:00;391,5010007922703;0;0;0
2024-02-03 20:00:00;390,24911136065487;0;0;0
2024-02-03 21:00:00;394,33655660348364;0;0;0
2024-02-03 22:00:00;395,2959809198215;0;0;0
2024-02-03 23:00:00;397,1261832838982;0;1;0
2024-02-04 00:00:00;406,29650069370535;1;0;0
2024-02-04 01:00:00;408,2054768471931;1;0;0
2024-02-04 02:00:00;393,2145599181985;0;0;0
2024-02-04 03:00:00;405,5136676239292;1;0;0
2024-02-04 04:00:00;419,25021632745023;2;0;0
2024-02-04 05:00:00;407,22455994916385;1;0;0
2024-02-04 06:00:00;407,18579090606477;1;0;0
2024-02-04 07:00:00;408,2842257212832;1;0;0
2024-02-04 08:00:00;394,47782554278626;0;0;0
2024-02-04 09:00:00;386,72203302414977;0;1;1
2024-02-04 10:00:00;405,2904220017869;1;0;0
2024-02-04 11:00:00;394,2587428172098;0;0;0
2024-02-04 12:00:00;395,87836385622006;0;0;0
2024-02-04 13:00:00;410,2802213653006;1;0;0
2024-02-04 14:00:00;398,89547748689085;0;0;0
2024-02-04 15:00:00;395,35260507759597;0;0;0
2024-02-04 16:00:00;401,38021716710045;0;0;0
2024-02-04 17:00:00;413,75488319666067;1;0;0
2024-02-04 18:00:00;398,9228748721891;0;0;0
2024-02-04 19:00:00;414,26666950262813;1;0;0
2024-02-04 20:00:00;413,7593804867874;1;0;0
2024-02-04 21:00:00;399,7213548647282;0;0;0
2024-02-04 22:00:00;411,72109646829637;1;0;0
2024-02-04 23:00:00;399,5634850165087;0;0;0
2024-02-05 00:00:00;410,6800928257946;1;0;0
2024-02-05 01:00:00;410,14875356635474;1;0;0
2024-02-05 02:00:00;411,3480158721847;1;0;0
2024-02-05 03:00:00;399,68325483261515;0;0;0
2024-02-05 04:00:00;412,05733926435073;1;0;0
2024-02-05 05:00:00;411,22679713370195;1;0;0
2024-02-05 06:00:00;401,2468530746966;0;0;0
2024-02-05 07:00:00;403,2234326754714;0;0;0
2024-02-05 08:00:00;401,23651966845597;0;0;0
2024-02-05 09:00:00;399,4736606124546;0;0;0
2024-02-05 10:00:00;399,2494205936477;0;0;0
2024-02-05 11:00:00;411,31111983325036;1;0;0
2024-02-05 12:00:00;414,83415519708797;1;0;0
2024-02-05 13:00:00;412,47057331255434;1;0;0
2024-02-05 14:00:00;410,1401023386732;1;0;0
2024-02-05 15:00:00;400,36737673885807;0;0;0
2024-02-05 16:00:00;396,44561940774855;0;0;0
2024-02-05 17:00:00;455,9121663794431;5;0;0
2024-02-05 18:00:00;409,21740107580354;1;0;0
2024-02-05 19:00:00;397,3248985925113;0;0;0
2024-02-05 20:00:00;395,76064807290686;0;0;0
2024-02-05 21:00:00;396,80355661476835;0;0;0
2024-02-05 22:00:00;406,9019261494254;1;0;0
2024-02-05 23:00:00;394,7853661043696;0;0;0
2024-02-06 00:00:00;395,1283852441091;0;0;0
2024-02-06 01:00:00;396,95277642181924;0;0;0
2024-02-06 02:00:00;407,46770562957664;1;0;0
2024-02-06 03:00:00;395,27340021581546;0;0;0
2024-02-06 04:00:00;392,86441312367646;0;0;0
2024-02-06 05:00:00;392,05138158931413;0;0;0
2024-02-06 06:00:00;408,4902298509611;1;0;0
2024-02-06 07:00:00;420,56892570507074;2;0;0
2024-02-06 08:00:00;410,150747777192;1;0;0
2024-02-06 09:00:00;406,92037046720645;1;0;0
2024-02-06 10:00:00;395,85539318162824;0;0;0
2024-02-06 11:00:00;395,48452591398;0;0;0
2024-02-06 12:00:00;410,0196438040517;1;0;0
2024-02-06 13:00:00;398,481287737287;0;0;0
2024-02-06 14:00:00;405,3193297987505;1;0;0
2024-02-06 15:00:00;411,6394286962034;1;0;0
2024-02-06 16:00:00;410,2117305671535;1;0;0
2024-02-06 17:00:00;397,67604665347056;0;0;0
2024-02-06 18:00:00;399,28287112626776;0;0;0
2024-02-06 19:00:00;396,58573070464706;0;0;1
2024-02-06 20:00:00;395,6497373578465;0;0;0
2024-02-06 21:00:00;401,0454094340095;0;1;0
2024-02-06 22:00:00;400,74681793812624;0;0;0
2024-02-06 23:00:00;397,45751214301606;0;0;0
2024-02-07 00:00:00;399,3930902889421;0;0;0
2024-02-07 01:00:00;421,411219757052;2;0;0
2024-02-07 02:00:00;400,1581727225678;0;0;0
2024-02-07 03:00:00;408,33301997175806;1;0;0
2024-02-07 04:00:00;397,95885636502044;0;0;0
2024-02-07 05:00:00;408,2167073902671;1;0;0
2024-02-07 06:00:00;400,68916501656065;0;0;0
2024-02-07 07:00:00;407,83351935719253;1;0;0
2024-02-07 08:00:00;394,2107253385676;0;0;0
2024-02-07 09:00:00;422,88310801567826;2;0;0
2024-02-07 10:00:00;396,2567715712712;0;0;0
2024-02-07 11:00:00;396,1635507520194;0;0;0
2024-02-07 12:00:00;394,6077523223033;0;0;0
2024-02-07 13:00:00;409,4170560707284;1;0;0
2024-02-07 14:00:00;394,5510774163937;0;0;0
2024-02-07 15:00:00;395,8501783417632;0;0;0
2024-02-07 16:00:00;395,93817140119194;0;0;0
2024-02-07 17:00:00;394,41912706143785;0;0;0
2024-02-07 18:00:00;412,8432713920092;1;1;0
2024-02-07 19:00:00;410,5121410140423;1;0;0
2024-02-07 20:00:00;423,01726036637547;2;0;0
2024-02-07 21:00:00;409,8593769195331;1;0;0
2024-02-07 22:00:00;400,77641688387683;0;0;0
2024-02-07 23:00:00;400,00368604594837;0;0;0
2024-02-08 00:00:00;412,2786316442615;1;0;0
2024-02-08 01:00:00;400,2474259564013;0;0;0
2024-02-08 02:00:00;396,2014173035877;0;0;0
2024-02-08 03:00:00;411,68495078689153;1;0;0
2024-02-08 04:00:00;407,56612780426894;1;0;0
2024-02-08 05:00:00;410,5615734685705;1;0;0
2024-02-08 06:00:00;400,67646213490076;0;0;0
2024-02-08 07:00:00;400,57264385078827;0;0;0
2024-02-08 08:00:00;421,03747443052157;2;0;1
2024-02-08 09:00:00;398,2270506624331;0;0;0
2024-02-08 10:00:00;400,14933398754266;0;0;0
2024-02-08 11:00:00;399,7916620804074;0;0;0
2024-02-08 12:00:00;413,4970424537952;1;0;0
2024-02-08 13:00:00;398,13434967704933;0;0;0
2024-02-08 14:00:00;402,0267086809329;0;0;0
2024-02-08 15:00:00;401,38420277402537;0;0;0
2024-02-08 16:00:00;414,55947618207017;1;0;0
2024-02-08 17:00:00;401,6477571883776;0;0;0
2024-02-08 18:00:00;412,1927846657641;1;0;0
2024-02-08 19:00:00;421,29118275497325;2;0;0
2024-02-08 20:00:00;400,43434895743485;0;0;0
2024-02-08 21:00:00;399,6767848609051;0;1;0
2024-02-08 22:00:00;402,0046310060173;0;0;0
2024-02-08 23:00:00;415,6847513272791;1;0;0
2024-02-09 00:00:00;398,1617181916261;0;0;0
2024-02-09 01:00:00;413,3347268546157;1;0;0
2024-02-09 02:00:00;415,14459046479726;1;0;0
2024-02-09 03:00:00;403,3854120814295;0;0;0
2024-02-09 04:00:00;412,9214097709209;1;0;0
2024-02-09 05:00:00;397,83644859351654;0;0;0
2024-02-09 06:00:00;399,6678022341935;0;0;0
2024-02-09 07:00:00;428,86624495799475;2;0;0
2024-02-09 08:00:00;399,39851885511257;0;0;0
2024-02-09 09:00:00;397,85893590912315;0;0;0
2024-02-09 10:00:00;396,28895342328906;0;0;0
2024-02-09 11:00:00;421,71678307492806;2;0;0
2024-02-09 12:00:00;409,7606282132697;1;0;0
2024-02-09 13:00:00;412,8705567481638;1;0;0
2024-02-09 14:00:00;402,1747548011211;0;0;0
2024-02-09 15:00:00;400,3469206545787;0;0;0
2024-02-09 16:00:00;401,17695273301416;0;0;0
2024-02-09 17:00:00;402,1397055957855;0;0;0
2024-02-09 18:00:00;417,29046023291863;1;0;0
2024-02-09 19:00:00;402,5631684431197;0;0;0
2024-02-09 20:00:00;413,17192524481123;1;0;0
2024-02-09 21:00:00;402,6507854655756;0;0;0
2024-02-09 22:00:00;412,5171048494789;1;0;0
2024-02-09 23:00:00;403,5449993378595;0;0;0
2024-02-10 00:00:00;415,0500866273653;1;0;0
2024-02-10 01:00:00;401,1491104169636;0;0;0
2024-02-10 02:00:00;401,89508731445204;0;0;0
2024-02-10 03:00:00;418,8534518198319;1;0;0
2024-02-10 04:00:00;403,54826049084284;0;0;0
2024-02-10 05:00:00;416,347132914179;1;0;0
2024-02-10 06:00:00;403,8686922665158;0;0;0
2024-02-10 07:00:00;418,33280023725445;1;0;0
2024-02-10 08:00:00;415,98698310685546;1;0;0
2024-02-10 09:00:00;413,361997093184;1;0;0
2024-02-10 10:00:00;399,53112218093565;0;0;0
2024-02-10 11:00:00;424,42526351616095;2;0;0
2024-02-10 12:00:00;415,25055457714194;1;0;0
2024-02-10 13:00:00;412,01211637453366;1;0;0
2024-02-10 14:00:00;396,2287744364378;0;0;0
2024-02-10 15:00:00;397,0420141368134;0;0;0
2024-02-10 16:00:00;402,0374798623588;0;0;0
2024-02-10 17:00:00;408,97778834858184;1;0;0
2024-02-10 18:00:00;397,8848920282573;0;0;0
2024-02-10 19:00:00;395,85625265777077;0;0;0
2024-02-10 20:00:00;398,295546267586;0;0;0
2024-02-10 21:00:00;398,1696591163355;0;0;0
2024-02-10 22:00:00;398,50758817893933;0;0;0
2024-02-10 23:00:00;400,21464481424493;0;0;0
2024-02-11 00:00:00;412,71951176589243;1;0;0
2024-02-11 01:00:00;396,65079236861766;0;0;0
2024-02-11 02:00:00;394,60410479942385;0;0;0
2024-02-11 03:00:00;400,9176631839846;0;0;0
2024-02-11 04:00:00;408,6318199257665;1;0;0
2024-02-11 05:00:00;421,37507372782636;2;0;0
2024-02-11 06:00:00;407,55839942393226;1;0;0
2024-02-11 07:00:00;412,0599229367612;1;0;0
2024-02-11 08:00:00;409,57028701939356;1;0;0
2024-02-11 09:00:00;421,8107174002288;2;0;0
2024-02-11 10:00:00;397,2111921604023;0;0;0
2024-02-11 11:00:00;435,22140971818203;3;0;0
2024-02-11 12:00:00;397,364005875667;0;0;0
2024-02-11 13:00:00;425,72784067342565;2;0;0
2024-02-11 14:00:00;393,62282607784306;0;0;0
2024-02-11 15:00:00;410,3096223364392;1;0;0
